Ord_id,Date,Qt_ord
c68c4442-a023-4f18-8a47-06dda52f6b79,03/22/2021,4
bad854b6-c165-47c6-aaaa-2fd31e4cb5f9,05/20/2021,3
50c41614-8d09-4900-8490-343a2527930b,02/25/2021,2
c2bf52ba-791b-48d6-8781-8bd2909cdd6b,07/31/2022,3
e96bf8e7-4026-4e0a-bb98-ad2d447d6108,04/17/2022,4
c203898a-e85c-4ea2-940b-88a69d512f24,06/06/2022,5
0196c345-3173-4fe2-8f0e-b4bba003d0d9,04/21/2021,4
4a8962cd-db03-44e0-ad5e-46b8e9d3a38f,01/14/2022,4
8feedb3b-7ff8-445b-98fa-4b7f662bda65,09/22/2022,1
40deb3f2-2d97-44ce-8361-c00344ce8e44,10/29/2021,3
3aa68961-2da9-4014-ae05-a9ac94c35ec6,06/01/2022,2
d41bc7ce-bc00-40a3-bff9-02f68a2dbe6d,07/30/2022,1
1b26ebe1-fae9-4a83-b786-2731475e95eb,02/03/2021,5
34fad0a4-8d7f-4a6b-8a3c-eaf2cc04c400,03/21/2022,4
9af21485-3e62-48ac-b07f-32f19d5bf6e5,08/31/2022,3
13e7bed9-83c1-4dfb-b62c-75f5d8df526f,09/03/2021,2
81bef2eb-b67c-41a1-9c72-4a2f38a16ee9,03/22/2022,4
b49fbd23-592a-49a1-8d4a-e35d61a76cb8,03/15/2022,4
28993e7e-abad-4ce5-b51c-0d286b5ba6ed,04/20/2022,5
31413e56-72cc-488b-97b4-83877966d422,02/03/2022,1
90e5456d-f888-4029-b273-1e642c18858f,03/31/2021,5
398da341-c789-43df-9698-236ecb3047c4,06/16/2022,1
12ca8a27-2a20-4e99-acd5-d14f622e2eff,03/13/2021,3
d62e04ac-85d9-4f5e-b6e3-fb724b9abd8f,02/03/2021,5
fc2a7359-1ec1-4f4a-b688-15f66f15cd35,02/17/2021,1
736c27f7-a0d1-4ffa-97ab-65c7aba4faba,04/06/2022,3
23d933d3-d227-48a5-b53d-1fdc85a8528e,10/03/2021,3
be36845f-4625-449e-becd-59c13f85f12d,11/11/2021,3
5b79349f-b05a-4e0f-8b3e-26080783dea9,01/21/2022,4
c6670b74-3a30-4f75-9a28-93435d0ec26d,07/08/2021,1
cd0bdef1-c3ce-40d2-ab20-c4e6ebee0840,03/13/2022,3
6c6abd51-dc04-4920-b2d5-c31be3224ad1,09/19/2022,5
626c1e36-f2dd-431e-b99d-afd25c3fa42b,06/09/2021,5
93a3d951-6cea-4f5e-acbf-a9721a7feb56,06/16/2022,1
3ebd29fa-7cf1-44e0-bd98-4a7dc1f28bc6,06/18/2021,1
52331cd5-8cbf-4bbf-8554-7f5a7659c33d,05/28/2022,2
ebd1ed9a-39c0-404d-bce2-07ad9b7dacc5,04/21/2021,2
c3338701-a3d3-4b1c-ab40-a96a30272916,08/21/2021,4
d20591a2-d3a6-4496-87de-47885784028f,07/03/2022,2
4da64f3e-d82d-4dc5-8e41-6e303ad4ac0c,03/10/2022,4
dc469975-2b7c-4110-a60e-7fc44baebcdb,07/19/2022,2
0fdcdd76-2568-4a65-b2f1-3a1ad64e912e,05/04/2022,1
aee752a5-ee9f-4679-ac3e-b2023be42205,02/09/2022,3
0bf265ef-9543-4f5c-a1ba-8b0e8a9e1e28,02/09/2021,4
a3f1a196-3327-4a68-8b0f-043e4d924ac1,06/09/2022,4
c1587c01-29b2-405f-820f-b97b85bcff28,11/04/2021,2
24d7cb8d-772e-41df-b38b-b73c9394c53b,04/18/2021,5
717adfb6-b8f3-460f-b97d-c7ec59ea0133,04/21/2021,4
98f1cdc4-adaf-4d74-8a7c-9d8d09b653c0,06/19/2022,5
ed94992f-330a-42ba-9028-47d2fea8da1c,03/10/2021,1
61899f20-0fbd-4d86-a2a0-0fb09c60caa8,03/20/2021,3
bd0bd14b-118f-4d4f-b9e2-9a00a3ed1567,07/09/2021,5
f9bc34ec-cb67-45c4-abe2-99474931f45a,06/09/2022,1
0f4bf9a2-4ab3-452a-b844-11760e0707e5,07/10/2022,5
079b35f7-8cc4-4990-b1ea-a1d2bf08c0fe,08/26/2021,4
169f83e6-07b7-43e6-9351-e2b360a2a405,05/24/2022,2
d0bac14d-8d86-4e5f-9789-7274c80b27d2,06/08/2021,3
b74b7c4b-cb71-46f6-985a-de533e05b0d9,02/05/2022,4
7786bcb4-f804-4f2d-806a-3c0eed757c05,01/24/2021,4
1fe58ec5-4454-45ad-9abf-d8fe1eb55f4d,08/29/2022,5
1686fb65-399a-4b42-ab0c-efa7992e9cc9,03/09/2022,3
b753339e-590b-4253-b329-17ef7a1e0457,05/03/2021,1
af99b4af-85f3-4e48-99f7-e905a37b42d3,08/06/2021,2
5be3ac81-acae-46a0-b298-1708377cef3f,01/03/2021,5
27c18383-3f24-47e2-894e-7b1d855ace49,07/24/2022,4
5b665d45-79ae-4826-ac4a-123cd552fb41,07/02/2021,3
9cc50406-6c54-4f17-8ba6-dd421e337dc2,02/02/2021,2
d139510b-d32f-464e-9c73-3d03bb99c972,03/19/2022,3
ed2349fa-e29a-44e0-add1-c3ac67f94a8b,08/05/2022,1
47f257e2-bd22-4b9c-a359-58905bc8087b,09/05/2022,2
828523ed-4211-4a23-9b80-8f483462278d,03/20/2022,4
467b34dd-32ff-4ad3-a1f6-66ac2b7a78be,04/14/2022,1
0074741c-b913-4e8b-aa1a-007639540a5f,08/09/2022,3
4adf1376-6b2f-4719-b367-a61b27c093ee,10/27/2021,5
f9cfa60b-a8ef-4b9f-bdd8-45223a370c86,03/27/2021,1
9bd24a94-7abc-4322-9936-f7a51ba76e82,04/15/2021,3
6af4fbf9-5bb0-4482-8be4-940125a65317,12/16/2021,1
93463f28-299c-4623-86eb-98f39a7627f1,08/22/2022,4
8ca10cfd-080a-4296-a5dd-ada95c840287,10/07/2021,5
74119bbd-86eb-44d7-b5fc-08c589959f96,01/20/2021,2
bd49d31e-a012-4de5-a647-b828b107c317,03/08/2021,2
599a988e-4d68-42cc-9b40-7e13ac61dbaf,04/29/2022,3
a39162bd-9581-4226-815c-c0a95f90c745,05/29/2022,3
23d56500-64b3-4ec5-b41b-9e8d945334cd,08/20/2021,1
6493844f-ed27-4eab-9384-215289fe987a,03/22/2021,5
bafcf8af-1166-4d16-bfef-a8c8d7985136,04/05/2022,3
cf85748f-7fbe-4a82-b69c-7dbd77410965,10/06/2021,4
6e4adec8-ed61-4e49-bd87-2fc3d21089f5,05/05/2021,1
1c529ff2-435f-4594-a4e9-23b0dadcc844,09/26/2021,2
a225825d-bd68-4837-bf5c-da78898f1b2e,01/02/2021,3
29102fae-4c84-4774-befa-945ba699250e,03/20/2021,1
fdd57ddc-28c5-493d-a380-82be5ca7921b,03/20/2022,2
2d25272d-6d38-456e-a0ff-065866bf0509,06/19/2022,5
3f846e4f-be49-40c0-888d-51df8280c0b8,02/23/2021,4
55d42983-e1d4-47b6-a38d-bb35ac73e388,02/18/2021,4
c873fca4-e1b5-4110-b60a-4d836f81e495,03/18/2021,4
f8dc9a53-f77a-4082-8d92-4434494292a4,03/02/2021,4
602b8ab4-1edd-439f-88d5-5c7aa24a660f,03/24/2022,4
c3f3c955-77c5-40cf-95ac-11d0ae393636,09/06/2021,3
4fe700e6-d049-43f4-9382-f22c58925708,09/12/2022,2
62b7feae-03b4-40be-bb61-9c5fb894a3c9,09/04/2021,2
b5791931-ae7b-4717-b6fd-d780a099a3cc,03/31/2021,3
3fe113dd-b5bc-4879-a2b9-753f302ceae8,01/14/2022,4
8ede8a5a-4620-44fa-bcf5-5c8713c4b7c5,04/04/2022,3
e7126e29-3d9b-4e2f-b042-f1076a60dff3,12/13/2021,4
f9804d35-388d-4bea-8a86-a49a80846979,11/29/2021,4
f894d33b-6798-48e0-b11e-173ab292cf25,09/10/2021,3
004c8285-db24-465b-bce7-29a9b4d30108,06/25/2021,5
a1d79247-93c4-428a-97b0-fa2b1f18a19e,08/02/2021,5
ab087968-c3bd-477c-a17a-0a822bc8af2d,01/01/2021,2
27ff8cf4-47e5-4e42-835a-0fdaa8c1f67b,02/24/2022,4
20116fb8-111c-4aa7-ab19-ffde0fdd3f55,12/30/2021,5
53151c49-2c4a-4ea9-bd98-6efd5bd08e5e,01/27/2022,4
ea54d1af-6824-4213-90e6-429d53a5485b,04/15/2021,4
727f13ba-830d-4cc2-abd4-022517143ba8,12/19/2021,2
f559b674-1814-4782-9535-8df1aae8a4ab,11/07/2021,4
ab6c32a0-70e6-4df9-8369-7ff3a2f73c23,12/21/2021,5
499089c7-aa85-4a78-9913-0e1772330ee9,02/27/2022,5
cd3e35e4-9767-4f78-99c2-8d97053291b5,06/17/2021,5
fa48d0b0-848f-4a4b-9e0b-e34d5e19e498,04/10/2022,2
4e12e7b8-df44-4edf-95c3-252219100cc0,06/28/2021,2
e5c03cf2-2779-4089-838c-aaa60a45140b,10/27/2021,1
97f149a1-ec51-4344-8590-6effffb196e7,01/16/2022,1
7731c436-f040-4c0d-a088-cfa66d3bbb25,11/07/2021,4
889a320b-90af-47d5-93ad-ea52653b3a58,12/01/2021,4
d4b08267-3663-4b8b-97cd-5fcafc1a9982,07/21/2021,1
38143d2b-9739-4607-82ae-72fce52b68ec,03/22/2021,3
502a075a-b894-45d7-a94f-5776c126acae,09/21/2022,3
6c16da76-afbc-48a4-9fd8-994e326a09ce,03/15/2021,1
e11ef614-b4df-4dad-ba6e-8c06cabffa29,01/17/2022,2
57c0736f-9858-48c2-af90-2e321b5c7254,02/05/2022,3
5e8c0b0f-08cb-483b-86b6-b8dc6f20b644,04/05/2022,4
9d204566-1b3b-40a1-aafb-0c3d5080de86,02/08/2021,1
a63ae0f0-ac0c-42eb-ae86-3fa9e26650de,04/02/2021,2
4d468717-745e-4fab-a10b-2ff52fb636c6,08/12/2022,1
4439d92f-070c-47aa-aa7e-7e73839a4a71,11/26/2021,2
96f19d03-fba0-4080-ae19-f710771e76e9,07/30/2021,4
96c90a58-503a-4878-9357-ae3485395940,03/08/2021,5
ef831205-e31c-4136-bed3-af9288f64920,08/02/2022,2
13db490d-e7d5-4996-ba0d-a7b399d160c7,04/27/2021,1
a4b22bbb-b8b9-4686-b8b2-3358f8e6a9d8,03/12/2022,1
9f2d7ebd-5bc5-43b9-9461-46f1b3cfb174,05/07/2022,3
15660d6c-6375-414b-9148-63bbcc65fcc4,12/06/2021,2
3b79bfe2-d697-41f8-b8e6-5388adb998dd,03/02/2022,1
c7596cfe-13c6-4f84-a7b0-f8e8ee5a7404,01/06/2021,5
16d1697c-121e-4d6f-8a64-633095d41aca,03/24/2022,3
8059620c-28f3-4acf-bbcc-fddd44f9f3e8,08/05/2021,4
037670b2-45ef-45af-b7c8-f24d95148027,06/27/2022,2
17cd128f-f784-4c56-b7ce-49cc9eec271d,09/09/2022,4
a07f448c-1e8c-4012-b12e-cb369371daf2,01/13/2021,5
5d93f09c-661c-4dd2-baa5-0236592d7985,07/14/2022,5
7db3632f-e690-4285-b3af-27cbc5708692,12/22/2021,1
0dff9143-872c-46a3-93f7-dc8d74334df2,01/24/2021,2
636e85b2-c3a1-435d-8536-a99531f22c78,04/20/2021,4
5b39db4c-65b1-468f-897e-0069ce892fad,02/21/2021,5
c86bfc25-cd8e-431c-89ea-00a117acca1e,04/18/2022,2
6ebca77d-9589-4675-8c2f-98cfdf8d3401,12/22/2021,2
63bb738e-155b-4020-a508-190b5a647030,11/27/2021,1
3ea630af-9fbc-4e52-839c-f1fd62455f2f,08/24/2022,1
5c9a5f66-8df3-4ea0-8f21-9d55986848ff,03/23/2021,1
d75256a5-83ae-4fc5-afb1-7c44851a05fb,05/21/2021,2
1ea0d198-8d90-46f1-8407-c3dd3c59b65a,11/13/2021,2
40a412c3-f33b-468e-9cbd-2fc77e2d8d04,05/23/2021,4
29abcea6-402e-43c2-8837-6c0d56e9a237,07/18/2022,4
b95b27c4-a2d1-4d46-b109-bc91ffaeb11d,02/28/2021,4
d6f1bc5e-3fed-47a7-a143-ea6e513b71a4,08/16/2022,2
3cd20677-d9ea-4d59-a396-f7bd8d66535f,05/02/2021,3
93eca7b2-d715-42c7-bb7e-8ca076fd4b8c,03/01/2021,4
58e035c5-8a1c-4044-b38e-443339ca306b,10/14/2021,1
8bb99b60-10a4-43ff-ae23-1437e5c1c69e,06/20/2021,1
ba03e1c0-98e7-4803-b88c-5db68c9b5bef,01/27/2022,1
859ef5ec-e9a9-445c-aa85-740fdb338b68,04/27/2021,2
a6fcae05-abdc-4fcf-881e-9afb4f064822,02/04/2022,3
e8c33e29-1cfc-461f-b0c1-ef4bb90f422b,10/16/2021,2
d36a27a2-32d9-4d9c-9cc6-a801cfbe4f57,08/29/2021,5
6eb4a732-5e41-4270-91c2-71923e647306,06/20/2021,2
5182d8b5-b29b-4161-89bc-016b863c17f3,11/07/2021,1
7a1e8a2d-ce40-48f8-b803-e0fe547ccaab,11/17/2021,3
b317b960-bf8e-4d92-a75e-c3fd1708e608,05/22/2022,3
fab00a73-0017-48ae-a56f-3d687de516cc,07/05/2021,2
bd65f13f-44c6-4af9-be76-a42d68f19f55,05/01/2022,2
c8ef8030-d93d-4658-9d6d-39f3e566b63e,02/05/2021,5
ae35f089-4fe0-431f-8d69-a8129eea0507,06/12/2022,1
c3a7b16a-57df-4ddf-875c-cd8483c0c6dd,09/29/2022,2
740d9c62-6a33-4309-ac06-dd22b14fb9d1,09/26/2021,2
ea9d96df-5996-47a5-b315-0acc8e227ea4,07/07/2021,2
71111c37-2f77-4a96-b073-28ebcbef0c20,07/30/2022,2
16c3a5f8-784a-4e84-924a-e441f7b0e59b,06/30/2021,4
9931bcca-4821-4694-8931-41643fc11afa,06/22/2021,1
59ded357-6d8d-4122-bf66-bf8e538dd26c,09/30/2021,3
530ae691-378e-4637-9fce-19562f2a6d54,02/28/2021,2
fe1d3090-ebc2-4c64-a169-c5ba2d810cd2,02/19/2021,2
36b099b5-cb8a-4dc9-a385-e466dc409bec,02/07/2021,2
626e0ad4-22e5-46cd-a4ff-0167c26dba9d,03/05/2022,4
351aec7d-42b1-4fae-8d3f-ce5f3d3269e4,06/12/2022,4
b3b717c0-a533-4175-a535-70e5dcc0a3bc,01/16/2021,1
054592b5-6cfe-489d-9cc0-568794f39c54,06/19/2022,5
7bafc193-2f3c-4f79-9193-43b6cc115051,03/29/2022,5
5215b7d5-36a1-43a6-ba67-ca443806472a,03/10/2021,4
8e691638-1ef0-4df3-8c9f-44b117a60955,06/23/2021,1
c1e09590-90e2-4624-9bff-0b55959dd81c,07/11/2022,4
ec68f1da-5566-48cf-8348-f5b8fac59e85,03/30/2021,1
22b6e493-3037-4d6c-89f2-bd5caec0ab58,08/05/2022,1
da1ff7c6-a557-4e9d-9331-db9fc2164d78,06/03/2022,2
2f260f82-93ce-42dc-9158-d1c10a553452,02/12/2021,3
bc50ace9-9ca1-438b-91e6-ef2d369d2f15,09/12/2021,1
c060a0a4-c187-4439-91e2-97079056ba8e,06/05/2022,4
ec7486a6-ba04-478f-83cb-96bb741818e2,09/07/2021,3
069e0ba2-9fa8-4d33-badd-b81e6db1740b,03/20/2021,3
b90b7696-deab-4f7c-9539-dc8742b08d78,12/03/2021,1
64558371-0cef-4390-9fa6-c9d6e4fc3a51,08/25/2022,3
8e21793d-9c63-469f-a191-f3c67af38648,05/17/2021,4
c68b8014-bed5-4299-b5f4-2348a7020d90,12/25/2021,1
2cb0774c-51ca-43fb-918e-e27f4347f709,05/21/2022,2
34cb634c-aef8-4f73-a0cb-e2e7c8c4075d,11/17/2021,4
4cc58b61-478b-44c1-831e-b9a1127fba62,06/24/2022,4
40f3f79d-d12b-4f4b-be98-513a95d07ca2,01/27/2022,2
8ef294ef-7d24-4bad-9a32-9686d251cfd0,09/30/2021,5
a21ae176-eaaa-46b1-807a-1907ee1e72f3,03/18/2021,3
77210d83-64c1-403a-9e89-8964fea9a2ca,02/01/2022,1
dcd922a8-a21e-4983-95d4-5e641cffff63,04/14/2021,2
ba5cea9d-3b47-44bb-bcd6-cd8a3d5dce85,01/30/2022,2
93f77364-1a0f-4b47-9ec9-ae2e4ddd61b7,05/23/2021,5
3aedcf00-c9ee-4134-aacb-25ff5cecf41d,08/03/2022,1
faedbe5a-fbfa-41dc-a4ea-60a05d6d125f,03/29/2021,4
499d411b-c10f-451f-826a-8acb602fc2d8,07/04/2021,2
9d4f57ac-c180-4a4a-bee9-1dab5f116481,04/06/2021,5
